Topic,Sentiment,TweetId,TweetDate,TweetText
google,neutral,1.27E+17,Wed Oct 19 04:43:05 +0000 2011,Is it bad if I just want it because its called the #icecreamsandwich ?http://t.co/Wt3C2rP1 #android #sansung #google
google,neutral,1.27E+17,Wed Oct 19 04:42:56 +0000 2011,Nexus S will get Ice-Cream Sandwich too - #Google - http://t.co/Igq9kdIL #android #samsung #ics
google,neutral,1.27E+17,Wed Oct 19 04:42:08 +0000 2011,#Android #Google Android 4.0 Ice Cream Sandwich – All New Core Applications Overview http://t.co/XLtT7Wr9 #DhilipSiva
google,neutral,1.27E+17,Wed Oct 19 04:42:08 +0000 2011,#Android #Google New UI and Core Features in Android 4.0 Ice Cream Sandwich Overview http://t.co/BD2omnIb #DhilipSiva
google,neutral,1.27E+17,Wed Oct 19 04:42:07 +0000 2011,#Android #Google Android 4.0 Ice Cream Sandwich Has Hardware Acceleration http://t.co/ijWr1mUJ #DhilipSiva
google,neutral,1.27E+17,Wed Oct 19 04:42:06 +0000 2011,#Android #Google Ice Cream Sandwich Feature Closer Look - Redesigned Lock Screen And Virtual Button Bar http://t.co/FqsPN4An #DhilipSiva
google,neutral,1.27E+17,Wed Oct 19 04:41:31 +0000 2011,RT @Androidheadline Three UK to carry the Samsung Galaxy Nexus http://t.co/bLtq3VrK #android #Samsung #UK #telecom #biznews #Google #news
google,neutral,1.27E+17,Wed Oct 19 04:41:16 +0000 2011,RT @bytenow: The next pure #Google phone is the #Galaxy #Nexus by #Samsung. It's fast and has a nice screen - http://t.co/9RwvaUkq
google,neutral,1.27E+17,Wed Oct 19 04:41:09 +0000 2011,The next pure #Google phone is the #Galaxy #Nexus by #Samsung. It's fast and has a nice screen - http://t.co/9RwvaUkq
google,neutral,1.27E+17,Wed Oct 19 04:41:08 +0000 2011,On Google+ then go here http://t.co/18qxaSp2 #GPlus #Googleplus #Google #teamfollowback #socialnetwork
google,neutral,1.27E+17,Wed Oct 19 04:40:51 +0000 2011,#so #society #network #google #empowerment http://t.co/bYn1njee notes #Facebook should not be taken lightly
google,neutral,1.27E+17,Wed Oct 19 04:40:45 +0000 2011,Like to get my hands on an ice cream sandwich #android #google
google,neutral,1.27E+17,Wed Oct 19 04:40:22 +0000 2011,#google Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/Ac8JPjPK
google,neutral,1.27E+17,Wed Oct 19 04:40:08 +0000 2011,#Android #Google HTC on ICS: 'reviewing its features and functionality to determine our upgrade plans' http://t.co/GrhboOar #DhilipSiva
google,neutral,1.27E+17,Wed Oct 19 04:40:03 +0000 2011,HTC on ICS: 'reviewing its features and functionality to determine our upgrade plans' http://t.co/UdkGr3Cb  #android #google
google,neutral,1.27E+17,Wed Oct 19 04:39:59 +0000 2011,"RT @Stephaniezogrh Samsung, Google Unveil Latest Android OS, Phone - PCWorld http://t.co/0dkQs3h3 #Android #Samsung #Apple #Google #tech"
google,neutral,1.27E+17,Wed Oct 19 04:39:27 +0000 2011,"@rohit_bmw Rohit, thanks for being part of my #google+ network!"
google,neutral,1.27E+17,Wed Oct 19 04:38:37 +0000 2011,Ice Cream Sandwich is out!   http://t.co/YyceZpDy #android #ios #ics #google
google,neutral,1.27E+17,Wed Oct 19 04:38:31 +0000 2011,RT @BuzzzIt: BuzZz...: Google Wallet Introduction Video http://t.co/Q00gYwQH #Google #Wallet
google,neutral,1.27E+17,Wed Oct 19 04:38:23 +0000 2011,Google encrypts searches: http://t.co/q8inLdFy #Google
google,neutral,1.27E+17,Wed Oct 19 04:38:19 +0000 2011,"Samsung, Google Unveil Latest Android OS, Phone - PCWorld  #google"
google,neutral,1.27E+17,Wed Oct 19 04:37:00 +0000 2011,"Great Mission :: Ice Cream Sandwich, #Google mission was to build a mobile OS that works on both phones and tablets"
google,neutral,1.27E+17,Wed Oct 19 04:36:36 +0000 2011,RT @lcashdol: Too bad #google didn't have a tribute graphic for #DennisRitchie.
google,neutral,1.27E+17,Wed Oct 19 04:36:13 +0000 2011,"Like traditional VC firms, Google Ventures makes its investment decisions solely ...  #google #ventures #spencer http://t.co/TBGqSFos"
google,neutral,1.27E+17,Wed Oct 19 04:36:02 +0000 2011,Noarchive is used to restrict search engines from saving a cached copy of the page #Google
google,neutral,1.27E+17,Wed Oct 19 04:35:53 +0000 2011,#Google to begin defaulting logged-in #users to #secure #search: According to a blog post by… http://t.co/64Cj3GuH
google,neutral,1.27E+17,Wed Oct 19 04:35:24 +0000 2011,#Google Wallet now supported by seven new retailers [video] http://t.co/LCrWw4ld via @BGR
google,neutral,1.27E+17,Wed Oct 19 04:35:18 +0000 2011,WOW that #AmberCole video hit #Google!! I'm done haha.....
google,neutral,1.27E+17,Wed Oct 19 04:35:17 +0000 2011,RT @AccessNetworks: We're waiting patiently for Google+ business pages. Anyone else wanting to jump on board? #avtweeps #google+ http:// ...
google,neutral,1.27E+17,Wed Oct 19 04:34:14 +0000 2011,"RT @MarcDaley: #Samsung #Google announce new phone and then the #Apple #AppleStore goes down.

A little strange or am I reading too much ..."
google,neutral,1.27E+17,Wed Oct 19 04:33:41 +0000 2011,Galaxy Nexus Promotion Video http://t.co/JIV8z67u #samsung #google #android #ics #smartphone
google,neutral,1.27E+17,Wed Oct 19 04:33:10 +0000 2011,#Android #Google Ice Cream Sandwich Official Video http://t.co/ppH5CW1p #DhilipSiva
google,neutral,1.27E+17,Wed Oct 19 04:32:32 +0000 2011,Google releases 50 new features for presentations in Google Docs: Google is rolling out a s... http://t.co/HkCBc7pm #google+ #googleplus
google,neutral,1.27E+17,Wed Oct 19 04:32:17 +0000 2011,My next phone samsung galaxy nexus. Ice cream sandwich 4.0. #android #google http://t.co/mjYSLzie
google,neutral,1.27E+17,Wed Oct 19 04:30:53 +0000 2011,Ice Cream Sandwich Android: #IceCreamSandwichAndroid  #Ice #Cream #Sandwich #Android http://t.co/pVRaHhxR #google #youtube
google,neutral,1.27E+17,Wed Oct 19 04:30:50 +0000 2011,"RT @fucktec: #Google confirms #Nexus S will get #Ice_Cream_Sandwich -- for real this time (#Gingerbread devices, too) http://t.co/RajAK9P2"
google,neutral,1.27E+17,Wed Oct 19 04:30:38 +0000 2011,"I'm not a windows phone fan, but I'm a #Metro UI fan, which, IMO, has been fortunately (or sadly) copied by #Google into #ICS."
google,neutral,1.27E+17,Wed Oct 19 04:30:00 +0000 2011,RT @LCmediaHouse: #Google vs Facebook: Get the Whole Picture for Your Marketing http://t.co/tm2xaijB  #SocialMedia
google,neutral,1.27E+17,Wed Oct 19 04:29:42 +0000 2011,I have been watching Captain American movie I will give you what I think of #Google Ice Cream Sandwich going to watch it now
google,neutral,1.27E+17,Wed Oct 19 04:29:12 +0000 2011,#google #galaxy #nexus intro video #samsung #ICS #android #4 http://t.co/tOGMpP8I
google,neutral,1.27E+17,Wed Oct 19 04:28:46 +0000 2011,#Samsung #Galaxy #Nexus hands-on (video) http://t.co/9MNNerc5 #mobile #android4 #galaxynexus #google
google,neutral,1.27E+17,Wed Oct 19 04:28:21 +0000 2011,"#Samsung #Google announce new phone and then the #Apple #AppleStore goes down.

A little strange or am I reading too much into this?"
google,neutral,1.27E+17,Wed Oct 19 04:28:08 +0000 2011,Fight: Galaxy Nexus vs. Droid RAZR vs. iPhone 4S http://t.co/P3qHh63d #Android #iPhone #Google
google,neutral,1.27E+17,Wed Oct 19 04:27:14 +0000 2011,"Unwrapping Ice Cream Sandwich on the Galaxy Nexus: (Cross-posted on the Google Mobile blog)
Beaming a vi... http://t.co/Q2mvqxJf #google"
google,neutral,1.27E+17,Wed Oct 19 04:27:14 +0000 2011,#Google #News: Unwrapping Ice Cream Sandwich on the Galaxy Nexus: (Cross-posted on the Google Mob... http://t.co/0PkK7J5D #harshgandhitk
google,neutral,1.27E+17,Wed Oct 19 04:27:14 +0000 2011,#Google #News: Unwrapping Ice Cream Sandwich on the Galaxy Nexus: (Cross-posted on the Google Mob... http://t.co/AgC6PCz7 #harshgandhitk
google,neutral,1.27E+17,Wed Oct 19 04:27:09 +0000 2011,On Google+ then go here http://t.co/AwDFxDcI #GPlus #Googleplus #Google #teamfollowback #socialnetwork
google,neutral,1.27E+17,Wed Oct 19 04:26:07 +0000 2011,#Android #Google Download: Android 4.0 Ice Cream Sandwich SDK System Dump http://t.co/VyyAsBM6 #DhilipSiva
google,neutral,1.27E+17,Wed Oct 19 04:26:07 +0000 2011,"#Android #Google Nexus Site Updated With ICS and Galaxy Nexus, Register to be Notified http://t.co/GHPDQALt #DhilipSiva"
google,neutral,1.27E+17,Wed Oct 19 04:26:06 +0000 2011,#Android #Google Official Promo Video Reveals Verizon Wireless Destination http://t.co/xKH7UGY4 #DhilipSiva
google,neutral,1.27E+17,Wed Oct 19 04:24:18 +0000 2011,#google's galaxy #nexus just came out with #anroid4.0. http://t.co/p5kuIoox
google,neutral,1.27E+17,Wed Oct 19 04:23:51 +0000 2011,RT @EcommNewsUpdate Steve Yegge's Google Plus Rant - Google's Pathetic Afterthought http://t.co/4Tt5OsvN #blog #facebook #google #googleplus
google,neutral,1.27E+17,Wed Oct 19 04:22:23 +0000 2011,BuzZz...: Google Wallet Introduction Video http://t.co/Q00gYwQH #Google #Wallet
google,neutral,1.27E+17,Wed Oct 19 04:22:07 +0000 2011,"Google is rolling out a suite of new changes to its Google Docs service, including 50 new features for ... http://t.co/3j4Vd8WF #Google+"
google,neutral,1.27E+17,Wed Oct 19 04:22:06 +0000 2011,"Ballmer also said that the company has a ""variety of different ways"" to respond to Hangouts, the group ... http://t.co/brBjtB86 #Google+"
google,neutral,1.27E+17,Wed Oct 19 04:22:06 +0000 2011,"As far as I can tell, Google engineer Steve Yegge never intended to become famous for criticizing the c... http://t.co/SO1rCq0y #Google+"
google,neutral,1.27E+17,Wed Oct 19 04:21:40 +0000 2011,"#Google confirms #Nexus S will get #Ice_Cream_Sandwich -- for real this time (#Gingerbread devices, too) http://t.co/apLj6Tsk via @engadget"
google,neutral,1.27E+17,Wed Oct 19 04:21:38 +0000 2011,"#Google confirms #Nexus S will get #Ice_Cream_Sandwich -- for real this time (#Gingerbread devices, too) http://t.co/RajAK9P2"
google,neutral,1.27E+17,Wed Oct 19 04:21:37 +0000 2011,"www.geoloco.tv - #Geoloco, future of tech, brands, ads in location revolution - 11-3 San Francisco - keynotes #Google, #Facebook, #Starbucks"
google,neutral,1.27E+17,Wed Oct 19 04:20:52 +0000 2011,#Google confirms #Nexus S will get Ice Cream Sandwich -- for real this time (#Gingerbread… http://t.co/vIoR326D
google,neutral,1.27E+17,Wed Oct 19 04:20:51 +0000 2011,#Samsung Galaxy #Nexus hands-on (#video) http://t.co/w4muSKEm #android #galaxynexus #galaxynexus #google
google,neutral,1.27E+17,Wed Oct 19 04:20:50 +0000 2011,#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/VonJhtjE #android40 #androidbeam
google,neutral,1.27E+17,Wed Oct 19 04:20:16 +0000 2011,"True to form, there was a major Android phone announced this morning, only to be trounced by another phone tonight.  Way to go #Google."
google,neutral,1.27E+17,Wed Oct 19 04:20:08 +0000 2011,#Android #Google First Official Galaxy Nexus / Ice Cream Sandwich Promo Video With Feature Highlights... http://t.co/LtrC34VG #DhilipSiva
google,neutral,1.27E+17,Wed Oct 19 04:18:18 +0000 2011,Discover #Keywords & #Business Critical Information to be No 1 on #Google read aspenIbiz #blog post http://t.co/Rotiieo0
google,neutral,1.27E+17,Wed Oct 19 04:17:32 +0000 2011,Samsung and #Google Announce Galaxy Nexus and #Android 4.0–Ice Cream Sandwich http://t.co/g6EOfUYY #news #android40
google,neutral,1.27E+17,Wed Oct 19 04:17:30 +0000 2011,Android 4.0 SDK now available #google #android http://t.co/P05YR6PC
google,neutral,1.27E+17,Wed Oct 19 04:17:29 +0000 2011,Android 4.0 SDK now available #google #android http://t.co/dB2Rzsu5 #neowin
google,neutral,1.27E+17,Wed Oct 19 04:17:28 +0000 2011,Android 4.0 SDK now available #google #android http://t.co/LzJmTGQ9
google,neutral,1.27E+17,Wed Oct 19 04:17:13 +0000 2011,"#Google thinks your digital books belong on a digital #bookcase, digitally (video) http://t.co/Qtt22akr"
google,neutral,1.27E+17,Wed Oct 19 04:16:57 +0000 2011,"And my favorite, ""is @danielltosh gay?"" #Google #autocomplete"
google,neutral,1.27E+17,Wed Oct 19 04:16:03 +0000 2011,How do you get pink eye? #Google #autocomplete
google,neutral,1.27E+17,Wed Oct 19 04:15:38 +0000 2011,"#Google unveils Ice Cream Sandwich, SDK is available now http://t.co/JHGldej9"
google,neutral,1.27E+17,Wed Oct 19 04:14:56 +0000 2011,RT @rishij_pune: #google must b having sum underlying reasoning 4 naming products after eatables #eclair #gingerbread #icecream #rawados ...
google,neutral,1.27E+17,Wed Oct 19 04:14:45 +0000 2011,#Android + #Google have all of the tools to reshape the market. I should probably take a break from all this #ICS talk. http://t.co/D6T2XYAD
google,neutral,1.27E+17,Wed Oct 19 04:14:28 +0000 2011,"@LegiondaChosen1: Check out ""Big Hit feat. LegiondaChosen1 - I'm On 1 - Freestyle"" - http://t.co/IfxU5Za0 #Google Me!!"
google,neutral,1.27E+17,Wed Oct 19 04:14:09 +0000 2011,On Google+ then go here http://t.co/5tbv933W #GPlus #Googleplus #Google #teamfollowback #socialnetwork
google,neutral,1.27E+17,Wed Oct 19 04:14:03 +0000 2011,#google #icecream #galaxy #nexus http://t.co/gkoHBpN8
google,neutral,1.27E+17,Wed Oct 19 04:13:58 +0000 2011,RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/gVbdhLiu by @MeghanKel
google,neutral,1.27E+17,Wed Oct 19 04:13:53 +0000 2011,Why are manhole covers round? #Google #autocomplete
google,neutral,1.27E+17,Wed Oct 19 04:13:25 +0000 2011,RT @NeowinFeed Google shows off new Ice Cream Sandwich features #google #android http://t.co/TAJFjSD9 #neowin
google,neutral,1.27E+17,Wed Oct 19 04:12:21 +0000 2011,"China Machado, I was googling earlier the women that resembles my momma) #iphoneartists #conceptualart #google http://t.co/TZvjaQlI"
google,neutral,1.27E+17,Wed Oct 19 04:12:07 +0000 2011,"RT @Div_Spartan: Fellow Michiganders, do the right thing. Get online! #Google helping #Michigan businesses get online http://t.co/npz2KwmQ"
google,neutral,1.27E+17,Wed Oct 19 04:11:43 +0000 2011,RT @jessvpeterson: Ever post something to the wrong circles?  #google+
google,neutral,1.27E+17,Wed Oct 19 04:11:40 +0000 2011,#Samsung #google #nexus
google,neutral,1.27E+17,Wed Oct 19 04:11:35 +0000 2011,DAMN!!! #Galaxy #Nexus #Google #Android http://t.co/DL3cNtEU time for me to upgrade my Nexus S xD
google,neutral,1.27E+17,Wed Oct 19 04:11:23 +0000 2011,Anyone use #Google+?
google,neutral,1.27E+17,Wed Oct 19 04:10:05 +0000 2011,#Android #Google Need Proof of Verizon’s Galaxy Nexus? http://t.co/jcP7bkvg #DhilipSiva
google,neutral,1.27E+17,Wed Oct 19 04:10:02 +0000 2011,Galaxy Nexus #GalaxyNexus #Android #Google http://t.co/AWJHxwGT #followme
google,neutral,1.27E+17,Wed Oct 19 04:09:59 +0000 2011,Android Ice Cream Sandwich adds Face Unlock feature http://t.co/45HxZE0o #Tech #google
google,neutral,1.27E+17,Wed Oct 19 04:09:03 +0000 2011,"#Google encrypts search data against hackers, marketers 'howl': http://t.co/nFwcQD9R | #divisions"
google,neutral,1.27E+17,Wed Oct 19 04:08:40 +0000 2011,#Google Android Ice Cream Sandwich OS http://t.co/VhntGols #technology #androidicecream #nexusprime #sandwichos
google,neutral,1.27E+17,Wed Oct 19 04:08:13 +0000 2011,#Android #Google Video: Samsung Galaxy Nexus Announcement and Official Promo http://t.co/4ErExB4T #DhilipSiva
google,neutral,1.27E+17,Wed Oct 19 04:08:10 +0000 2011,"#Android #Google ICS Has Completely Revamped Your Contacts Into The ""People"" app http://t.co/QDoGji0U #DhilipSiva"
google,neutral,1.27E+17,Wed Oct 19 04:07:37 +0000 2011,http://t.co/pUvXwjjc Is it #Google #bookmark or #links that bring site #traffic blogspot http://t.co/KPdXWPEB wp http://t.co/31g0geqy
google,neutral,1.27E+17,Wed Oct 19 04:06:58 +0000 2011,#Facebook vs. #Google+ : Which #SocialMedia Platform is the Best for You? | @customerthink http://t.co/QqkviaAn
google,neutral,1.27E+17,Wed Oct 19 04:06:28 +0000 2011,"Android 4.0 Ice Cream Sandwich Official, SDK Now Available http://t.co/9zUBrPE2 #tech #google"
google,neutral,1.27E+17,Wed Oct 19 04:06:23 +0000 2011,How #Google Ventures Chooses Which Startups Get Its $200 Million http://t.co/FCWXoUd8 via @mashbusiness @mashable
google,neutral,1.27E+17,Wed Oct 19 04:06:01 +0000 2011,#goodtoknow #privacy #google http://t.co/Ye337YR6
google,neutral,1.27E+17,Wed Oct 19 04:05:38 +0000 2011,Samsung Galaxy Nexus: Android 4.0 Smartphone Unveiled : http://t.co/b5jmtr1L #android #google #mobile #news
google,neutral,1.27E+17,Wed Oct 19 04:05:24 +0000 2011,Samsung And Google Announce Galaxy Nexus http://t.co/I6r95xgK #samsung #galaxy #nexus #google #android #ICS #news #tech
google,neutral,1.27E+17,Wed Oct 19 04:05:03 +0000 2011,Newest version of my (and @latc214's) phone (and a new version of Android) announced today. http://t.co/7acjrKIN #nexus #google #samsung
google,neutral,1.27E+17,Wed Oct 19 04:04:03 +0000 2011,#Google's #Android 4.0 Development Plan: Make Android Prettier http://t.co/7X0OFPuq @paidcontent
google,neutral,1.27E+17,Wed Oct 19 04:03:53 +0000 2011,#Google springs #IceCreamSandwich on Samsung #GalaxyNexus smartphone. Android tablets soon? http://t.co/yyU5q0I7 (TabTimes)
google,neutral,1.27E+17,Wed Oct 19 04:03:40 +0000 2011,It tells you where to find your next drink. RT @RoycinD: What the fuck is a Barometer doing in a phone? Eh? #ICS #google #galaxynexus
google,neutral,1.27E+17,Wed Oct 19 04:03:32 +0000 2011,"Good To Read: Google steps up its privacy game, launches Good To Know (ZDNet - Oct.18) #google http://t.co/qKthMjwo"
google,neutral,1.27E+17,Wed Oct 19 04:03:05 +0000 2011,"Thank you, Internet, for allowing me to be Bunny Watson for my friends. #google #imdb #allmusic"
google,neutral,1.27E+17,Wed Oct 19 04:02:07 +0000 2011,#Google weiterhin auf der Erfolgsspur http://t.co/lf3RkTcJ
google,neutral,1.27E+17,Wed Oct 19 04:00:42 +0000 2011,Well we should knw that this isnt the app from #google unlike #Apple.
google,neutral,1.27E+17,Wed Oct 19 04:00:41 +0000 2011,Samsung e o Google lançam hoje o Galaxy Nexus e o Android 4.0 http://t.co/PW4KRE0F #google #samsung
google,neutral,1.27E+17,Wed Oct 19 04:00:40 +0000 2011,RT @BatzayaB: #Google #Android Ice Cream Sandwich 4.0 (photos) http://t.co/XlJBYgIS
google,neutral,1.27E+17,Wed Oct 19 04:00:28 +0000 2011,#Google #Android Ice Cream Sandwich 4.0 (photos) http://t.co/iK3Iq8KR
google,neutral,1.27E+17,Wed Oct 19 04:00:14 +0000 2011,"#Google #Galaxy #Nexus, Miam !

http://t.co/8UpG3BOg"
google,neutral,1.27E+17,Wed Oct 19 04:00:11 +0000 2011,On Google+ then go here http://t.co/VS0UJozD #GPlus #Googleplus #Google #teamfollowback #socialnetwork
google,neutral,1.27E+17,Wed Oct 19 03:59:10 +0000 2011,#Google Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/D7ntPaIt
google,neutral,1.27E+17,Wed Oct 19 03:58:13 +0000 2011,Google Galaxy Nexus http://t.co/vWpuA2gt #google #galaxynexus #android #ICS
